line,size,line_impedance,line_length
16665,135,0.21,0.33
16666,175,0.64,0.34
16667,44,0.73,0.22
16668,143,0.41,0.26
16669,169,0.22,0.31
16670,149,0.52,0.15
16671,46,0.72,0.3
16672,174,0.63,0.2
16673,71,0.2,0.36
16674,183,0.78,0.24
16675,152,0.51,0.19
16676,60,0.48,0.34
16677,123,0.45,0.34
16678,110,0.61,0.16
16679,172,0.77,0.23
16680,24,0.31,0.36
16681,123,0.73,0.31
16682,49,0.56,0.15
16683,143,0.73,0.38
16684,182,0.72,0.35
16685,150,0.69,0.38
16686,140,0.66,0.36
16687,171,0.76,0.36
16688,41,0.77,0.38
16689,78,0.43,0.25
16690,131,0.3,0.38
16691,129,0.35,0.29
16692,24,0.75,0.28
16693,104,0.75,0.34
16694,142,0.75,0.31
16695,134,0.32,0.16
16696,146,0.76,0.28
16697,142,0.58,0.29
16698,183,0.58,0.28
16699,134,0.36,0.29
16700,27,0.68,0.32
16701,122,0.52,0.13
16702,122,0.41,0.29
16703,144,0.25,0.36
16704,148,0.35,0.12
16705,165,0.53,0.32
16706,56,0.74,0.31
16707,127,0.28,0.13
16708,37,0.42,0.15
16709,38,0.28,0.17
16710,185,0.29,0.15
16711,43,0.62,0.19
16712,83,0.44,0.4
16713,152,0.63,0.25
16714,49,0.38,0.15
16715,43,0.56,0.12
16716,181,0.7,0.21
16717,81,0.56,0.2
16718,109,0.43,0.35
16719,94,0.48,0.37
16720,151,0.41,0.13
16721,170,0.3,0.16
16722,114,0.38,0.16
16723,167,0.43,0.34
16724,27,0.74,0.12
16725,113,0.6,0.2
16726,63,0.32,0.31
16727,142,0.39,0.25
16728,116,0.65,0.3
16729,55,0.68,0.26
16730,160,0.74,0.21
16731,112,0.71,0.15
16732,198,0.28,0.17
16733,197,0.57,0.25
16734,154,0.62,0.25
16735,133,0.6,0.17
16736,52,0.39,0.27
16737,89,0.62,0.26
16738,76,0.33,0.18
16739,158,0.24,0.31
16740,129,0.44,0.39
16741,133,0.54,0.3
16742,196,0.3,0.25
16743,200,0.29,0.31
16744,107,0.21,0.21
16745,20,0.47,0.2
16746,28,0.51,0.18
16747,62,0.74,0.24
16748,180,0.2,0.22
16749,107,0.51,0.32
16750,117,0.58,0.37
16751,69,0.55,0.18
16752,154,0.26,0.34
16753,90,0.55,0.11
16754,119,0.6,0.29
16755,161,0.46,0.19
16756,162,0.5,0.14
16757,138,0.77,0.3
16758,155,0.61,0.32
16759,55,0.67,0.15
16760,22,0.32,0.17
16761,129,0.31,0.35
16762,150,0.44,0.36
16763,144,0.24,0.3
16764,45,0.78,0.14
16765,79,0.43,0.37
16766,144,0.69,0.35
16767,114,0.4,0.36
16768,54,0.27,0.23
16769,59,0.71,0.19
16770,169,0.68,0.26
16771,100,0.44,0.16
16772,69,0.71,0.19
16773,131,0.66,0.33
16774,86,0.57,0.28
16775,44,0.46,0.21
16776,177,0.24,0.33
16777,185,0.52,0.25
16778,135,0.45,0.12
16779,64,0.31,0.18
16780,107,0.5,0.34
16781,62,0.35,0.29
16782,57,0.47,0.25
16783,47,0.23,0.34
16784,140,0.31,0.16
16785,122,0.45,0.34
16786,96,0.26,0.2
16787,94,0.39,0.2
16788,29,0.45,0.3
16789,53,0.58,0.16
16790,156,0.34,0.15
16791,95,0.69,0.14
16792,65,0.49,0.13
16793,47,0.64,0.36
16794,55,0.32,0.37
16795,48,0.53,0.24
16796,151,0.23,0.27
16797,168,0.37,0.28
16798,60,0.32,0.28
16799,64,0.3,0.21
16800,79,0.49,0.16
16801,48,0.27,0.27
16802,59,0.33,0.34
16803,71,0.69,0.24
16804,96,0.35,0.27
16805,42,0.74,0.15
16806,91,0.47,0.12
16807,89,0.22,0.33
16808,171,0.47,0.14
16809,150,0.78,0.15
16810,140,0.76,0.29
16811,161,0.65,0.37
16812,75,0.58,0.34
16813,107,0.51,0.27
16814,63,0.28,0.38
16815,147,0.71,0.38
16816,194,0.26,0.11
16817,82,0.33,0.33
16818,93,0.25,0.39
16819,139,0.3,0.2
16820,134,0.79,0.22
16821,175,0.8,0.33
16822,176,0.78,0.3
16823,142,0.42,0.17
16824,189,0.72,0.22
16825,77,0.77,0.38
16826,66,0.74,0.25
16827,64,0.48,0.39
16828,186,0.29,0.27
16829,84,0.76,0.26
16830,146,0.66,0.14
16831,81,0.78,0.1
16832,29,0.77,0.12
16833,111,0.45,0.11
16834,114,0.3,0.14
16835,72,0.37,0.39
16836,82,0.72,0.26
16837,161,0.67,0.38
16838,93,0.65,0.1
16839,24,0.56,0.27
16840,161,0.54,0.24
16841,46,0.29,0.15
16842,26,0.56,0.14
16843,103,0.26,0.26
16844,199,0.28,0.26
16845,147,0.57,0.23
16846,119,0.29,0.11
16847,83,0.74,0.14
16848,74,0.59,0.2
16849,195,0.21,0.35
16850,158,0.44,0.31
16851,40,0.37,0.16
16852,57,0.47,0.39
16853,147,0.68,0.28
16854,180,0.69,0.21
16855,42,0.29,0.38
16856,57,0.63,0.16
16857,85,0.23,0.21
16858,198,0.48,0.15
16859,63,0.35,0.25
16860,159,0.51,0.2
16861,124,0.79,0.22
16862,134,0.21,0.2
16863,164,0.31,0.24
16864,191,0.7,0.28
16865,136,0.74,0.32
16866,192,0.68,0.34
16867,131,0.43,0.31
16868,52,0.63,0.3
16869,111,0.61,0.25
16870,166,0.68,0.38
16871,181,0.64,0.13
16872,140,0.25,0.19
16873,184,0.71,0.12
16874,193,0.74,0.13
16875,44,0.42,0.25
16876,139,0.5,0.34
16877,151,0.41,0.19
16878,52,0.27,0.24
16879,148,0.56,0.25
16880,168,0.46,0.18
16881,45,0.45,0.38
16882,107,0.36,0.14
16883,93,0.62,0.11
16884,198,0.22,0.25
16885,99,0.21,0.15
16886,70,0.55,0.38
16887,185,0.33,0.4
16888,193,0.58,0.28
16889,143,0.27,0.2
16890,60,0.51,0.23
16891,51,0.4,0.19
16892,31,0.36,0.16
16893,63,0.43,0.17
16894,144,0.6,0.17
16895,152,0.24,0.38
16896,163,0.51,0.19
16897,162,0.38,0.36
16898,168,0.23,0.26
16899,178,0.52,0.32
16900,151,0.37,0.27
16901,98,0.79,0.17
16902,36,0.36,0.16
16903,46,0.46,0.28
16904,147,0.61,0.11
16905,86,0.37,0.29
16906,67,0.66,0.1
16907,50,0.68,0.27
16908,151,0.44,0.2
16909,75,0.67,0.13
16910,44,0.69,0.28
16911,86,0.74,0.3
16912,149,0.67,0.28
16913,88,0.7,0.15
16914,152,0.23,0.21
16915,97,0.39,0.24
16916,25,0.28,0.21
16917,163,0.57,0.29
16918,200,0.36,0.29
16919,181,0.41,0.28
16920,195,0.61,0.11
16921,192,0.72,0.2
16922,52,0.22,0.35
16923,71,0.48,0.27
16924,135,0.65,0.21
16925,148,0.41,0.11
16926,68,0.34,0.36
16927,162,0.55,0.11
16928,184,0.56,0.17
16929,101,0.41,0.23
16930,140,0.21,0.24
16931,28,0.8,0.27
16932,107,0.49,0.34
16933,66,0.47,0.26
16934,92,0.52,0.32
16935,63,0.62,0.32
16936,193,0.24,0.37
16937,141,0.62,0.13
16938,47,0.54,0.13
16939,80,0.8,0.25
16940,33,0.61,0.36
16941,28,0.66,0.3
16942,140,0.33,0.27
16943,188,0.77,0.32
16944,126,0.59,0.35
16945,74,0.58,0.32
16946,185,0.59,0.11
16947,192,0.2,0.1
16948,120,0.8,0.36
16949,57,0.25,0.38
16950,117,0.49,0.38
16951,86,0.77,0.37
16952,88,0.39,0.12
16953,39,0.64,0.27
16954,137,0.28,0.3
16955,41,0.59,0.19
16956,40,0.29,0.39
16957,132,0.26,0.12
16958,197,0.38,0.27
16959,188,0.52,0.35
16960,80,0.77,0.28
16961,150,0.39,0.24
16962,23,0.53,0.28
16963,30,0.27,0.36
16964,110,0.58,0.14
16965,174,0.42,0.23
16966,126,0.5,0.12
16967,143,0.33,0.2
16968,102,0.61,0.29
16969,72,0.28,0.19
16970,39,0.46,0.33
16971,187,0.6,0.22
16972,162,0.34,0.1
16973,63,0.51,0.34
16974,83,0.74,0.37
16975,130,0.58,0.4
16976,46,0.54,0.24
16977,127,0.27,0.26
16978,110,0.27,0.36
16979,103,0.66,0.16
16980,154,0.32,0.19
16981,102,0.52,0.38
16982,199,0.37,0.27
16983,111,0.73,0.26
16984,176,0.73,0.23
16985,82,0.31,0.11
16986,166,0.76,0.28
16987,101,0.27,0.16
16988,178,0.22,0.36
16989,144,0.73,0.14
16990,94,0.22,0.14
16991,182,0.22,0.24
16992,131,0.29,0.26
16993,139,0.6,0.37
16994,195,0.29,0.33
16995,76,0.63,0.19
16996,20,0.48,0.33
16997,67,0.77,0.26
16998,93,0.59,0.21
16999,53,0.26,0.28
17000,200,0.8,0.37
17001,63,0.33,0.36
17002,96,0.56,0.17
17003,34,0.3,0.26
17004,106,0.42,0.27
17005,96,0.56,0.14
17006,74,0.46,0.32
17007,150,0.54,0.3
17008,52,0.77,0.1
17009,132,0.78,0.18
17010,70,0.23,0.36
17011,131,0.57,0.36
17012,176,0.61,0.24
17013,76,0.39,0.21
17014,145,0.7,0.15
17015,85,0.53,0.18
17016,84,0.69,0.39
17017,188,0.27,0.12
17018,115,0.25,0.27
17019,49,0.43,0.32
17020,155,0.73,0.3
17021,107,0.38,0.12
17022,140,0.33,0.17
17023,73,0.4,0.25
17024,185,0.53,0.26
17025,141,0.51,0.2
17026,199,0.4,0.11
17027,105,0.26,0.21
17028,151,0.76,0.15
17029,138,0.66,0.26
17030,98,0.29,0.36
17031,44,0.46,0.39
17032,105,0.61,0.2
17033,122,0.55,0.24
17034,60,0.32,0.31
17035,193,0.3,0.21
17036,168,0.55,0.4
17037,77,0.22,0.35
17038,34,0.59,0.21
17039,150,0.79,0.14
17040,196,0.47,0.38
17041,107,0.58,0.31
17042,54,0.24,0.23
17043,156,0.27,0.25
17044,53,0.74,0.32
17045,69,0.29,0.23
17046,159,0.41,0.23
17047,141,0.31,0.14
17048,118,0.4,0.2
17049,61,0.41,0.2
17050,71,0.77,0.16
17051,82,0.3,0.31
17052,196,0.58,0.36
17053,25,0.48,0.25
17054,137,0.69,0.25
17055,81,0.6,0.35
17056,98,0.25,0.36
17057,148,0.36,0.23
17058,182,0.69,0.16
17059,176,0.41,0.36
17060,148,0.45,0.18
17061,38,0.3,0.36
17062,126,0.27,0.12
17063,48,0.78,0.11
17064,178,0.38,0.17
17065,158,0.29,0.17
17066,39,0.31,0.31
17067,180,0.61,0.36
17068,171,0.43,0.14
17069,60,0.34,0.16
17070,196,0.73,0.15
17071,123,0.75,0.27
17072,95,0.57,0.21
17073,81,0.25,0.12
17074,91,0.72,0.39
17075,35,0.43,0.24
17076,33,0.47,0.35
17077,99,0.26,0.11
17078,170,0.28,0.29
17079,155,0.27,0.36
17080,86,0.51,0.3
17081,174,0.66,0.39
17082,118,0.21,0.16
17083,111,0.26,0.1
17084,59,0.61,0.37
17085,153,0.21,0.15
17086,75,0.43,0.3
17087,177,0.49,0.4
17088,134,0.48,0.16
17089,191,0.43,0.4
17090,72,0.68,0.29
17091,119,0.32,0.19
17092,80,0.47,0.19
17093,174,0.73,0.23
17094,68,0.25,0.24
17095,38,0.43,0.32
17096,167,0.71,0.27
17097,190,0.39,0.1
17098,112,0.29,0.26
17099,115,0.62,0.35
17100,68,0.51,0.17
17101,39,0.32,0.33
17102,127,0.26,0.24
17103,187,0.75,0.38
17104,158,0.45,0.15
17105,33,0.34,0.3
17106,37,0.28,0.31
17107,104,0.77,0.29
17108,80,0.64,0.33
17109,133,0.39,0.14
17110,101,0.71,0.33
17111,49,0.54,0.39
17112,105,0.56,0.35
17113,174,0.7,0.19
17114,117,0.62,0.25
17115,140,0.5,0.34
17116,122,0.28,0.29
17117,54,0.59,0.12
17118,71,0.43,0.27
17119,59,0.3,0.18
17120,134,0.29,0.4
17121,102,0.41,0.13
17122,85,0.5,0.23
17123,177,0.7,0.11
17124,100,0.37,0.39
17125,57,0.53,0.31
17126,77,0.29,0.2
17127,175,0.28,0.28
17128,173,0.41,0.11
17129,174,0.36,0.37
17130,96,0.36,0.23
17131,25,0.76,0.14
17132,176,0.35,0.23
17133,122,0.62,0.25
17134,147,0.41,0.39
17135,165,0.26,0.36
17136,28,0.33,0.29
17137,157,0.31,0.29
17138,36,0.31,0.27
17139,186,0.35,0.21
17140,74,0.77,0.14
17141,51,0.41,0.36
17142,73,0.61,0.13
17143,185,0.73,0.15
17144,176,0.38,0.27
17145,181,0.68,0.21
17146,176,0.52,0.28
17147,88,0.26,0.1
17148,94,0.31,0.32
17149,128,0.34,0.33
17150,78,0.53,0.25
17151,53,0.37,0.37
17152,99,0.63,0.26
17153,117,0.56,0.28
17154,129,0.3,0.13
17155,152,0.52,0.34
17156,156,0.6,0.15
17157,147,0.36,0.31
17158,83,0.72,0.11
17159,104,0.45,0.33
17160,158,0.77,0.11
17161,110,0.79,0.32
17162,121,0.52,0.17
17163,74,0.33,0.2
17164,144,0.55,0.26
17165,109,0.7,0.28
17166,176,0.79,0.14
17167,146,0.71,0.29
17168,90,0.58,0.32
17169,199,0.66,0.38
17170,130,0.74,0.2
17171,35,0.8,0.32
17172,150,0.59,0.3
17173,166,0.63,0.32
17174,31,0.28,0.31
17175,139,0.22,0.3
17176,89,0.74,0.28
17177,116,0.78,0.38
17178,197,0.66,0.23
17179,190,0.72,0.12
17180,79,0.66,0.27
17181,76,0.39,0.14
17182,70,0.27,0.35
17183,84,0.31,0.32
17184,175,0.43,0.2
17185,69,0.5,0.16
17186,46,0.59,0.37
17187,48,0.77,0.39
17188,144,0.77,0.2
17189,189,0.2,0.33
17190,95,0.58,0.37
17191,165,0.76,0.24
17192,40,0.22,0.26
17193,89,0.73,0.32
17194,54,0.43,0.11
17195,73,0.74,0.19
17196,140,0.48,0.21
17197,151,0.43,0.36
17198,200,0.79,0.39
17199,73,0.58,0.31
17200,150,0.25,0.3
17201,181,0.32,0.18
17202,83,0.77,0.38
17203,91,0.44,0.13
17204,41,0.46,0.31
17205,85,0.27,0.17
17206,163,0.35,0.13
17207,190,0.47,0.12
17208,30,0.76,0.21
17209,101,0.62,0.19
17210,33,0.55,0.18
17211,122,0.62,0.29
17212,143,0.62,0.12
17213,70,0.5,0.29
17214,157,0.39,0.21
17215,93,0.24,0.39
17216,37,0.44,0.4
17217,90,0.47,0.1
17218,181,0.52,0.23
17219,99,0.35,0.27
17220,161,0.65,0.32
17221,85,0.33,0.34
17222,152,0.29,0.24
17223,54,0.7,0.2
17224,111,0.52,0.25
17225,183,0.39,0.29
17226,99,0.78,0.23
17227,131,0.21,0.13
17228,60,0.26,0.16
17229,114,0.56,0.37
17230,42,0.73,0.31
17231,22,0.24,0.12
17232,122,0.47,0.17
17233,156,0.34,0.28
17234,45,0.25,0.3
17235,74,0.59,0.23
17236,82,0.39,0.24
17237,79,0.44,0.2
17238,139,0.27,0.28
17239,139,0.28,0.21
17240,93,0.31,0.18
17241,21,0.41,0.14
17242,177,0.25,0.37
17243,115,0.54,0.32
17244,59,0.2,0.19
17245,49,0.54,0.34
17246,34,0.74,0.29
17247,20,0.66,0.25
17248,150,0.69,0.23
17249,145,0.44,0.23
17250,113,0.53,0.32
17251,136,0.44,0.24
17252,20,0.66,0.28
17253,49,0.31,0.17
17254,152,0.7,0.11
17255,110,0.21,0.12
17256,160,0.76,0.23
17257,53,0.48,0.36
17258,189,0.35,0.37
17259,83,0.53,0.16
17260,30,0.68,0.27
17261,46,0.44,0.12
17262,183,0.29,0.13
17263,96,0.72,0.4
17264,68,0.68,0.15
17265,70,0.41,0.35
17266,31,0.45,0.22
17267,34,0.37,0.36
17268,59,0.43,0.25
17269,125,0.3,0.24
17270,117,0.37,0.28
17271,114,0.28,0.29
17272,23,0.39,0.13
17273,52,0.58,0.23
17274,108,0.72,0.19
17275,93,0.56,0.27
17276,169,0.48,0.36
17277,160,0.47,0.18
17278,188,0.36,0.29
17279,160,0.48,0.11
17280,34,0.49,0.37
17281,135,0.22,0.29
17282,31,0.38,0.36
17283,149,0.71,0.22
17284,120,0.46,0.33
17285,177,0.44,0.12
17286,113,0.52,0.26
17287,118,0.41,0.22
17288,133,0.34,0.29
17289,38,0.76,0.38
17290,78,0.25,0.35
17291,66,0.23,0.18
17292,142,0.32,0.29
17293,29,0.42,0.24
17294,30,0.73,0.14
17295,157,0.53,0.29
17296,198,0.73,0.2
17297,176,0.64,0.2
17298,59,0.25,0.27
17299,82,0.55,0.29
17300,40,0.51,0.25
17301,85,0.23,0.29
17302,187,0.77,0.37
17303,97,0.47,0.28
17304,194,0.33,0.35
17305,129,0.78,0.27
17306,59,0.6,0.19
17307,77,0.29,0.2
17308,74,0.23,0.34
17309,194,0.53,0.29
17310,58,0.55,0.14
17311,69,0.43,0.13
17312,95,0.51,0.37
17313,62,0.47,0.13
17314,120,0.48,0.15
17315,175,0.34,0.1
17316,76,0.28,0.33
17317,182,0.53,0.15
17318,167,0.36,0.3
17319,80,0.34,0.17
17320,73,0.43,0.22
17321,95,0.38,0.29
17322,46,0.49,0.37
17323,49,0.38,0.1
17324,109,0.66,0.38
17325,101,0.58,0.21
17326,140,0.78,0.38
17327,79,0.65,0.38
17328,121,0.74,0.27
17329,28,0.64,0.24
17330,110,0.3,0.26
17331,91,0.24,0.24
17332,31,0.27,0.13
17333,125,0.25,0.18
17334,61,0.21,0.26
17335,110,0.6,0.32
17336,42,0.8,0.34
17337,63,0.39,0.38
17338,108,0.71,0.3
17339,190,0.51,0.29
17340,26,0.39,0.24
17341,159,0.27,0.13
17342,189,0.47,0.19
17343,69,0.68,0.31
17344,95,0.58,0.2
17345,166,0.27,0.18
17346,90,0.5,0.39
17347,140,0.36,0.19
17348,88,0.5,0.15
17349,199,0.69,0.31
17350,121,0.71,0.26
17351,65,0.25,0.12
17352,70,0.35,0.16
17353,129,0.76,0.23
17354,135,0.39,0.17
17355,123,0.49,0.26
17356,29,0.44,0.24
17357,74,0.64,0.3
17358,150,0.33,0.38
17359,110,0.63,0.14
17360,153,0.5,0.14
17361,81,0.42,0.32
17362,102,0.36,0.11
17363,77,0.59,0.15
17364,126,0.39,0.22
17365,98,0.43,0.31
17366,113,0.33,0.11
17367,171,0.76,0.39
17368,57,0.59,0.28
17369,102,0.3,0.23
17370,131,0.66,0.23
17371,74,0.23,0.33
17372,156,0.43,0.36
17373,165,0.74,0.33
17374,29,0.61,0.35
17375,139,0.27,0.23
17376,130,0.45,0.19
17377,177,0.28,0.32
17378,73,0.71,0.22
17379,141,0.72,0.14
17380,102,0.54,0.34
17381,189,0.22,0.33
17382,127,0.8,0.35
17383,102,0.57,0.12
17384,140,0.65,0.24
17385,128,0.42,0.24
17386,153,0.58,0.12
17387,66,0.7,0.33
17388,39,0.33,0.32
17389,164,0.53,0.27
17390,191,0.6,0.23
17391,161,0.49,0.19
17392,56,0.64,0.28
17393,179,0.36,0.32
17394,81,0.41,0.33
17395,145,0.66,0.36
17396,36,0.73,0.2
17397,30,0.21,0.27
17398,169,0.42,0.34
17399,35,0.54,0.19
17400,66,0.27,0.25
17401,49,0.71,0.11
17402,100,0.47,0.3
17403,167,0.3,0.29
17404,48,0.77,0.23
17405,108,0.79,0.18
17406,191,0.46,0.21
17407,153,0.76,0.24
17408,48,0.69,0.38
17409,70,0.44,0.38
17410,95,0.56,0.13
17411,141,0.53,0.14
17412,93,0.39,0.17
17413,44,0.34,0.29
17414,170,0.47,0.23
17415,30,0.57,0.21
17416,67,0.65,0.2
17417,42,0.45,0.37
17418,36,0.62,0.22
17419,144,0.22,0.27
17420,106,0.36,0.37
17421,129,0.54,0.15
17422,64,0.49,0.22
17423,153,0.66,0.21
17424,197,0.33,0.19
17425,40,0.65,0.38
17426,67,0.37,0.11
17427,123,0.74,0.22
17428,182,0.8,0.2
17429,95,0.49,0.27
17430,145,0.32,0.37
17431,141,0.66,0.35
17432,156,0.31,0.14
17433,41,0.45,0.25
17434,114,0.63,0.28
17435,196,0.47,0.16
17436,38,0.62,0.23
17437,72,0.36,0.17
17438,128,0.22,0.13
17439,200,0.54,0.34
17440,81,0.2,0.13
17441,53,0.65,0.11
17442,51,0.35,0.13
17443,121,0.29,0.17
17444,71,0.28,0.28
17445,129,0.56,0.2
17446,90,0.23,0.11
17447,110,0.57,0.2
17448,164,0.45,0.33
17449,43,0.67,0.14
17450,21,0.58,0.35
17451,37,0.45,0.4
17452,182,0.8,0.2
17453,137,0.79,0.37
17454,105,0.49,0.29
17455,65,0.62,0.18
17456,181,0.25,0.33
17457,128,0.44,0.14
17458,39,0.23,0.12
17459,170,0.61,0.35
17460,47,0.42,0.25
17461,29,0.36,0.35
17462,42,0.38,0.14
17463,30,0.36,0.34
17464,131,0.38,0.29
17465,51,0.52,0.13
17466,107,0.58,0.31
17467,129,0.47,0.35
17468,32,0.39,0.16
17469,178,0.76,0.25
17470,193,0.77,0.11
17471,84,0.3,0.11
17472,112,0.6,0.13
17473,179,0.64,0.14
17474,157,0.26,0.3
17475,117,0.65,0.15
17476,197,0.52,0.2
17477,119,0.31,0.34
17478,115,0.23,0.18
17479,168,0.74,0.25
17480,115,0.41,0.29
17481,29,0.64,0.27
17482,148,0.25,0.26
17483,197,0.28,0.25
17484,28,0.39,0.28
17485,152,0.42,0.13
17486,38,0.73,0.15
17487,123,0.39,0.38
17488,31,0.28,0.4
17489,145,0.38,0.16
17490,40,0.68,0.35
17491,197,0.58,0.35
17492,144,0.46,0.35
17493,56,0.21,0.23
17494,82,0.77,0.29
17495,145,0.29,0.2
17496,139,0.61,0.17
17497,94,0.62,0.29
17498,174,0.23,0.11
17499,100,0.58,0.39
17500,106,0.4,0.28
17501,94,0.33,0.33
17502,182,0.44,0.4
17503,190,0.31,0.34
17504,124,0.8,0.11
17505,146,0.46,0.3
17506,127,0.4,0.2
17507,85,0.56,0.23
17508,185,0.71,0.16
17509,104,0.54,0.34
17510,176,0.3,0.1
17511,120,0.54,0.2
17512,63,0.35,0.17
17513,77,0.41,0.3
17514,36,0.37,0.3
17515,115,0.27,0.27
17516,66,0.51,0.14
17517,75,0.63,0.11
17518,189,0.29,0.37
17519,88,0.78,0.35
17520,46,0.21,0.13
17521,56,0.59,0.24
17522,142,0.69,0.13
17523,77,0.53,0.31
17524,49,0.52,0.26
17525,47,0.66,0.31
17526,112,0.22,0.25
17527,63,0.4,0.35
17528,93,0.23,0.37
17529,111,0.33,0.36
17530,167,0.65,0.23
17531,52,0.34,0.26
17532,198,0.42,0.34
17533,23,0.49,0.26
17534,114,0.65,0.4
17535,24,0.53,0.37
17536,64,0.3,0.15
17537,47,0.58,0.13
17538,167,0.35,0.15
17539,93,0.33,0.38
17540,140,0.3,0.34
17541,77,0.73,0.28
17542,124,0.43,0.34
17543,66,0.58,0.34
17544,43,0.48,0.32
17545,185,0.31,0.28
17546,131,0.63,0.21
17547,74,0.55,0.29
17548,192,0.75,0.14
17549,170,0.36,0.25
17550,93,0.74,0.22
17551,88,0.34,0.13
17552,153,0.8,0.39
17553,186,0.42,0.26
17554,86,0.47,0.14
17555,25,0.78,0.2
17556,179,0.29,0.16
17557,190,0.36,0.26
17558,120,0.29,0.17
17559,190,0.65,0.21
17560,173,0.62,0.26
17561,197,0.51,0.31
17562,99,0.22,0.35
17563,82,0.66,0.36
17564,95,0.53,0.24
17565,187,0.21,0.28
17566,188,0.53,0.1
17567,105,0.54,0.32
17568,191,0.54,0.13
17569,44,0.25,0.23
17570,161,0.2,0.29
17571,98,0.54,0.13
17572,100,0.35,0.21
17573,200,0.72,0.13
17574,199,0.78,0.24
17575,181,0.29,0.27
17576,53,0.6,0.37
17577,43,0.49,0.36
17578,61,0.45,0.12
17579,180,0.36,0.22
17580,87,0.51,0.28
17581,128,0.34,0.16
17582,165,0.39,0.15
17583,89,0.57,0.24
17584,26,0.34,0.25
17585,40,0.38,0.21
17586,167,0.3,0.21
17587,108,0.37,0.1
17588,98,0.53,0.32
17589,125,0.55,0.28
17590,192,0.55,0.13
17591,190,0.27,0.21
17592,187,0.41,0.19
17593,120,0.37,0.39
17594,128,0.64,0.38
17595,144,0.52,0.36
17596,141,0.27,0.23
17597,102,0.62,0.17
17598,199,0.43,0.36
17599,116,0.69,0.34
17600,65,0.41,0.25
17601,160,0.8,0.36
17602,27,0.69,0.35
17603,153,0.45,0.22
17604,149,0.72,0.34
17605,170,0.55,0.16
17606,161,0.26,0.23
17607,68,0.49,0.35
17608,81,0.36,0.36
17609,170,0.43,0.23
17610,167,0.44,0.31
17611,132,0.24,0.13
17612,123,0.51,0.17
17613,137,0.33,0.21
17614,177,0.75,0.14
17615,128,0.66,0.19
17616,123,0.27,0.36
17617,164,0.74,0.29
17618,133,0.65,0.32
17619,22,0.24,0.18
17620,160,0.78,0.18
17621,88,0.34,0.29
17622,29,0.7,0.24
17623,59,0.28,0.11
17624,58,0.62,0.14
17625,100,0.73,0.31
17626,185,0.71,0.29
17627,142,0.67,0.22
17628,63,0.6,0.38
17629,158,0.36,0.2
17630,192,0.52,0.21
17631,34,0.68,0.26
17632,185,0.74,0.2
17633,26,0.24,0.1
17634,124,0.49,0.36
17635,45,0.41,0.38
17636,29,0.79,0.16
17637,170,0.48,0.28
17638,183,0.47,0.3
17639,147,0.77,0.21
17640,92,0.76,0.22
17641,192,0.26,0.3
17642,155,0.63,0.11
17643,82,0.35,0.38
17644,62,0.79,0.36
17645,67,0.41,0.21
17646,170,0.65,0.2
17647,154,0.6,0.15
17648,32,0.55,0.23
17649,122,0.63,0.17
17650,37,0.65,0.1
17651,108,0.76,0.36
17652,186,0.26,0.27
17653,123,0.51,0.34
17654,108,0.23,0.38
17655,78,0.6,0.31
17656,100,0.61,0.19
17657,94,0.31,0.21
17658,31,0.48,0.19
17659,74,0.54,0.16
17660,116,0.4,0.34
17661,73,0.24,0.32
17662,78,0.54,0.38
17663,33,0.7,0.37
17664,20,0.28,0.27
17665,24,0.5,0.2
17666,138,0.78,0.39
17667,45,0.25,0.28
17668,146,0.28,0.3
17669,156,0.8,0.24
17670,76,0.28,0.29
17671,169,0.61,0.22
17672,107,0.38,0.3
17673,111,0.58,0.13
17674,52,0.75,0.19
17675,95,0.65,0.11
17676,108,0.34,0.22
17677,28,0.54,0.3
17678,45,0.75,0.31
17679,99,0.72,0.26
17680,158,0.24,0.33
17681,125,0.65,0.18
17682,47,0.56,0.38
17683,58,0.56,0.3
17684,143,0.35,0.28
17685,36,0.71,0.37
17686,197,0.59,0.15
17687,65,0.42,0.25
17688,103,0.29,0.37
17689,22,0.6,0.33
17690,158,0.76,0.16
17691,50,0.8,0.16
17692,170,0.5,0.3
17693,103,0.75,0.31
17694,95,0.53,0.4
17695,41,0.63,0.29
17696,158,0.58,0.34
17697,98,0.76,0.24
17698,197,0.63,0.31
17699,108,0.78,0.11
17700,140,0.33,0.36
17701,92,0.33,0.15
17702,188,0.31,0.12
17703,99,0.51,0.16
17704,47,0.44,0.19
17705,77,0.49,0.28
17706,62,0.59,0.25
17707,177,0.48,0.13
17708,100,0.28,0.28
17709,166,0.4,0.28
17710,41,0.62,0.38
17711,38,0.48,0.17
17712,63,0.33,0.29
17713,199,0.28,0.36
17714,64,0.76,0.15
17715,143,0.43,0.2
17716,55,0.52,0.12
17717,127,0.4,0.12
17718,38,0.64,0.35
17719,142,0.39,0.33
17720,189,0.41,0.16
17721,137,0.66,0.36
17722,131,0.63,0.26
17723,72,0.55,0.14
17724,69,0.24,0.28
17725,111,0.73,0.2
17726,158,0.7,0.22
17727,102,0.71,0.28
17728,39,0.25,0.36
17729,58,0.73,0.34
17730,68,0.75,0.37
17731,98,0.22,0.3
17732,44,0.29,0.27
17733,42,0.52,0.25
17734,137,0.66,0.26
17735,128,0.67,0.34
17736,129,0.45,0.28
17737,91,0.63,0.25
17738,130,0.69,0.3
17739,157,0.54,0.25
